timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/07/17 03:53:20.128, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:21.129, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:22.130, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:23.131, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:24.131, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:25.132, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:26.133, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:27.134, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:28.135, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:29.135, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:30.136, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:31.137, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:32.138, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:33.138, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:34.139, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:35.140, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:36.141, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:37.142, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:38.142, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:39.143, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:40.144, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:41.145, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:42.145, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:43.146, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:44.147, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:45.148, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:46.149, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:47.149, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:48.150, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:49.151, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:50.152, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:51.153, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:52.154, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:53.154, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:54.155, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:55.156, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:56.157, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:57.158, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:58.158, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:53:59.159, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:00.160, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:01.161, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:02.162, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:03.162, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:04.163, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:05.164, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:06.165, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:07.166, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:08.167, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:09.167, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:10.168, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:11.169, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:12.170, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:13.170, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:14.171, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:15.172, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:16.173, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:17.174, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:18.174, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:19.175, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:20.176, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:21.177, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:22.178, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:23.179, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:24.180, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:25.180, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:26.181, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:27.182, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:28.183, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:29.183, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:30.184, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:31.185, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:32.186, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:33.187, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:34.188, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:35.189, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:36.189, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:37.190, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:38.191, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:39.192, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:40.193, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:41.194, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:42.194, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:43.195, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:44.196, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:45.197, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:46.198, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:47.198, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:48.199, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:49.200, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:50.201, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:51.202, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:52.203, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:53.203, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:54.204, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:55.205, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:56.207, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:57.207, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:58.208, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:54:59.209, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:00.210, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:01.211, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:02.211, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:03.212, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:04.213, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:05.214, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:06.215, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:07.215, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:08.216, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:09.217, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:10.218, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:11.219, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:12.220, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:13.220, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:14.221, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:15.222, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:16.223, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:17.224, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:18.224, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:19.225, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:20.227, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:21.227, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:22.228, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:23.229, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:24.230, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:25.231, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:26.232, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:27.232, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:28.233, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:29.234, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:30.235, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:31.236, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:32.237, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:33.237, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:34.238, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:35.239, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:36.240, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:37.241, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:38.242, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:39.243, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:40.243, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:41.244, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:42.245, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:43.246, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:44.246, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:45.247, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:46.248, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:47.249, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:48.250, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:49.251, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:50.251, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:51.252, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:52.253, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:53.254, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:54.255, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:55.256, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:56.256, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:57.257, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:58.258, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:55:59.258, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:00.259, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:01.260, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:02.260, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:03.261, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:04.262, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:05.263, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:06.264, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:07.264, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:08.265, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:09.266, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:10.267, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:11.267, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:12.268, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:13.269, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:14.270, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:15.271, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:16.272, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:17.272, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:18.273, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:19.274, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:20.275, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:21.275, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:22.276, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:23.277, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:24.278, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:25.279, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:26.279, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:27.280, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:28.281, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:29.281, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:30.282, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:31.283, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:32.284, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:33.285, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:34.286, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:35.286, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:36.287, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:37.287, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:38.288, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:39.289, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:40.290, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:41.291, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:42.291, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:43.292, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:44.293, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:45.294, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:46.294, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:47.295, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:48.296, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:49.297, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:50.298, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:51.299, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:52.299, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:53.300, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:54.301, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:55.302, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:56.302, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:57.303, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:58.304, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:56:59.305, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:00.307, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:01.308, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:02.308, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:03.309, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:04.310, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:05.311, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:06.312, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:07.312, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:08.313, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:09.314, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:10.315, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:11.316, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:12.316, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:13.317, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:14.319, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:15.320, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:16.320, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:17.321, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:18.322, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:19.322, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:20.323, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:21.324, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:22.325, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:23.326, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:24.327, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:25.327, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:26.328, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:27.329, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:28.330, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:29.330, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:30.331, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:31.332, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:32.333, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:33.334, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:34.334, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:35.335, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:36.336, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:37.337, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:38.338, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:39.339, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:40.340, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:41.340, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:42.341, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:43.342, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:44.343, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:45.344, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:46.345, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:47.345, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:48.346, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:49.347, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:50.348, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:51.349, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:52.349, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:53.350, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:54.351, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:55.351, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:56.352, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:57.353, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:58.354, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:57:59.355, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:00.355, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:01.356, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:02.357, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:03.358, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:04.359, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:05.360, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:06.360, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:07.361, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:08.362, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:09.363, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:10.364, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:11.365, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:12.366, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:13.366, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:14.367, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:15.368, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:16.369, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:17.370, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:18.370, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:19.371, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:20.372, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:21.373, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:22.373, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:23.374, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:24.375, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:25.376, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:26.377, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:27.377, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:28.378, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:29.379, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:30.380, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:31.381, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:32.381, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:33.382, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:34.383, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:35.384, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/17 03:58:36.385, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
